datasets/cookpad_dataset/sandwich/train_3387.jpg 0
datasets/cookpad_dataset/sandwich/train_8862.jpg 0
datasets/cookpad_dataset/sushi/train_3374.jpg 1
datasets/cookpad_dataset/sandwich/train_8520.jpg 0
datasets/cookpad_dataset/sandwich/train_6843.jpg 0
datasets/cookpad_dataset/sushi/train_4422.jpg 1
datasets/cookpad_dataset/sandwich/train_4616.jpg 0
datasets/cookpad_dataset/sushi/train_4425.jpg 1
datasets/cookpad_dataset/sandwich/train_4968.jpg 0
datasets/cookpad_dataset/sushi/train_5150.jpg 1
datasets/cookpad_dataset/sandwich/train_9993.jpg 0
datasets/cookpad_dataset/sushi/train_1624.jpg 1
datasets/cookpad_dataset/sandwich/train_2781.jpg 0
datasets/cookpad_dataset/sandwich/train_3449.jpg 0
datasets/cookpad_dataset/sandwich/train_8042.jpg 0
datasets/cookpad_dataset/sandwich/train_8283.jpg 0
datasets/cookpad_dataset/sushi/train_5672.jpg 1
datasets/cookpad_dataset/sushi/train_8710.jpg 1
datasets/cookpad_dataset/sandwich/train_6574.jpg 0
datasets/cookpad_dataset/sandwich/train_8656.jpg 0
datasets/cookpad_dataset/sushi/train_1930.jpg 1
datasets/cookpad_dataset/sushi/train_6272.jpg 1
datasets/cookpad_dataset/sushi/train_4495.jpg 1
datasets/cookpad_dataset/sushi/train_4016.jpg 1
datasets/cookpad_dataset/sandwich/train_3641.jpg 0
datasets/cookpad_dataset/sandwich/train_6548.jpg 0
datasets/cookpad_dataset/sushi/train_8765.jpg 1
datasets/cookpad_dataset/sandwich/train_4478.jpg 0
datasets/cookpad_dataset/sushi/train_1434.jpg 1
datasets/cookpad_dataset/sushi/train_2070.jpg 1
datasets/cookpad_dataset/sushi/train_405.jpg 1
datasets/cookpad_dataset/sandwich/train_6731.jpg 0
datasets/cookpad_dataset/sushi/train_9880.jpg 1
datasets/cookpad_dataset/sandwich/train_7337.jpg 0
datasets/cookpad_dataset/sushi/train_717.jpg 1
datasets/cookpad_dataset/sandwich/train_8288.jpg 0
datasets/cookpad_dataset/sandwich/train_2393.jpg 0
datasets/cookpad_dataset/sushi/train_8946.jpg 1
datasets/cookpad_dataset/sushi/train_3487.jpg 1
datasets/cookpad_dataset/sushi/train_7931.jpg 1
datasets/cookpad_dataset/sandwich/train_295.jpg 0
datasets/cookpad_dataset/sushi/train_334.jpg 1
datasets/cookpad_dataset/sandwich/train_2631.jpg 0
datasets/cookpad_dataset/sandwich/train_9218.jpg 0
datasets/cookpad_dataset/sushi/train_5989.jpg 1
datasets/cookpad_dataset/sushi/train_175.jpg 1
datasets/cookpad_dataset/sushi/train_7772.jpg 1
datasets/cookpad_dataset/sushi/train_1977.jpg 1
datasets/cookpad_dataset/sushi/train_2997.jpg 1
datasets/cookpad_dataset/sandwich/train_8689.jpg 0
datasets/cookpad_dataset/sandwich/train_1661.jpg 0
datasets/cookpad_dataset/sandwich/train_9414.jpg 0
datasets/cookpad_dataset/sushi/train_9793.jpg 1
datasets/cookpad_dataset/sushi/train_3777.jpg 1
datasets/cookpad_dataset/sandwich/train_1723.jpg 0
datasets/cookpad_dataset/sushi/train_3064.jpg 1
datasets/cookpad_dataset/sandwich/train_4845.jpg 0
datasets/cookpad_dataset/sushi/train_2268.jpg 1
datasets/cookpad_dataset/sushi/train_8926.jpg 1
datasets/cookpad_dataset/sushi/train_7891.jpg 1
datasets/cookpad_dataset/sushi/train_5752.jpg 1
datasets/cookpad_dataset/sushi/train_4448.jpg 1
datasets/cookpad_dataset/sandwich/train_9851.jpg 0
datasets/cookpad_dataset/sandwich/train_2444.jpg 0
datasets/cookpad_dataset/sandwich/train_886.jpg 0
datasets/cookpad_dataset/sushi/train_4442.jpg 1
datasets/cookpad_dataset/sushi/train_1860.jpg 1
datasets/cookpad_dataset/sandwich/train_3341.jpg 0
datasets/cookpad_dataset/sushi/train_1718.jpg 1
datasets/cookpad_dataset/sandwich/train_8164.jpg 0
datasets/cookpad_dataset/sushi/train_5985.jpg 1
datasets/cookpad_dataset/sushi/train_6624.jpg 1
datasets/cookpad_dataset/sandwich/train_6891.jpg 0
datasets/cookpad_dataset/sandwich/train_3207.jpg 0
datasets/cookpad_dataset/sushi/train_6774.jpg 1
datasets/cookpad_dataset/sandwich/train_5706.jpg 0
datasets/cookpad_dataset/sushi/train_3473.jpg 1
datasets/cookpad_dataset/sandwich/train_6597.jpg 0
datasets/cookpad_dataset/sandwich/train_3326.jpg 0
datasets/cookpad_dataset/sandwich/train_8796.jpg 0
datasets/cookpad_dataset/sandwich/train_3357.jpg 0
datasets/cookpad_dataset/sushi/train_4317.jpg 1
datasets/cookpad_dataset/sandwich/train_5504.jpg 0
datasets/cookpad_dataset/sandwich/train_6767.jpg 0
datasets/cookpad_dataset/sushi/train_1304.jpg 1
datasets/cookpad_dataset/sandwich/train_8240.jpg 0
datasets/cookpad_dataset/sushi/train_8834.jpg 1
datasets/cookpad_dataset/sushi/train_4595.jpg 1
datasets/cookpad_dataset/sandwich/train_6759.jpg 0
datasets/cookpad_dataset/sandwich/train_5194.jpg 0
datasets/cookpad_dataset/sushi/train_5092.jpg 1
datasets/cookpad_dataset/sandwich/train_5824.jpg 0
datasets/cookpad_dataset/sushi/train_4552.jpg 1
datasets/cookpad_dataset/sushi/train_5115.jpg 1
datasets/cookpad_dataset/sushi/train_9198.jpg 1
datasets/cookpad_dataset/sushi/train_1419.jpg 1
datasets/cookpad_dataset/sushi/train_4852.jpg 1
datasets/cookpad_dataset/sushi/train_4849.jpg 1
datasets/cookpad_dataset/sushi/train_1058.jpg 1
datasets/cookpad_dataset/sushi/train_2858.jpg 1
datasets/cookpad_dataset/sandwich/train_7781.jpg 0
datasets/cookpad_dataset/sandwich/train_9946.jpg 0
datasets/cookpad_dataset/sandwich/train_4913.jpg 0
datasets/cookpad_dataset/sushi/train_596.jpg 1
datasets/cookpad_dataset/sushi/train_3052.jpg 1
datasets/cookpad_dataset/sushi/train_1865.jpg 1
datasets/cookpad_dataset/sandwich/train_4342.jpg 0
datasets/cookpad_dataset/sushi/train_7510.jpg 1
datasets/cookpad_dataset/sandwich/train_9388.jpg 0
datasets/cookpad_dataset/sushi/train_1663.jpg 1
datasets/cookpad_dataset/sandwich/train_855.jpg 0
datasets/cookpad_dataset/sushi/train_6221.jpg 1
datasets/cookpad_dataset/sushi/train_194.jpg 1
datasets/cookpad_dataset/sushi/train_6084.jpg 1
datasets/cookpad_dataset/sushi/train_8467.jpg 1
datasets/cookpad_dataset/sushi/train_2831.jpg 1
datasets/cookpad_dataset/sandwich/train_8059.jpg 0
datasets/cookpad_dataset/sushi/train_9027.jpg 1
datasets/cookpad_dataset/sushi/train_538.jpg 1
datasets/cookpad_dataset/sushi/train_8845.jpg 1
datasets/cookpad_dataset/sushi/train_1612.jpg 1
datasets/cookpad_dataset/sushi/train_41.jpg 1
datasets/cookpad_dataset/sandwich/train_5082.jpg 0
datasets/cookpad_dataset/sandwich/train_164.jpg 0
datasets/cookpad_dataset/sushi/train_5001.jpg 1
datasets/cookpad_dataset/sushi/train_6521.jpg 1
datasets/cookpad_dataset/sandwich/train_9548.jpg 0
datasets/cookpad_dataset/sandwich/train_4352.jpg 0
datasets/cookpad_dataset/sandwich/train_1617.jpg 0
datasets/cookpad_dataset/sushi/train_6129.jpg 1
datasets/cookpad_dataset/sandwich/train_816.jpg 0
datasets/cookpad_dataset/sushi/train_4134.jpg 1
datasets/cookpad_dataset/sandwich/train_4896.jpg 0
datasets/cookpad_dataset/sandwich/train_6005.jpg 0
datasets/cookpad_dataset/sandwich/train_5459.jpg 0
datasets/cookpad_dataset/sushi/train_3479.jpg 1
datasets/cookpad_dataset/sandwich/train_2807.jpg 0
datasets/cookpad_dataset/sushi/train_4695.jpg 1
datasets/cookpad_dataset/sushi/train_3135.jpg 1
datasets/cookpad_dataset/sushi/train_4131.jpg 1
datasets/cookpad_dataset/sushi/train_4328.jpg 1
datasets/cookpad_dataset/sushi/train_7866.jpg 1
datasets/cookpad_dataset/sandwich/train_6885.jpg 0
datasets/cookpad_dataset/sushi/train_503.jpg 1
datasets/cookpad_dataset/sushi/train_5557.jpg 1
datasets/cookpad_dataset/sandwich/train_1198.jpg 0
datasets/cookpad_dataset/sushi/train_9536.jpg 1
datasets/cookpad_dataset/sandwich/train_2913.jpg 0
datasets/cookpad_dataset/sandwich/train_8362.jpg 0
datasets/cookpad_dataset/sandwich/train_4003.jpg 0
datasets/cookpad_dataset/sushi/train_8562.jpg 1
datasets/cookpad_dataset/sushi/train_6059.jpg 1
datasets/cookpad_dataset/sandwich/train_8640.jpg 0
datasets/cookpad_dataset/sandwich/train_4093.jpg 0
datasets/cookpad_dataset/sandwich/train_8448.jpg 0
datasets/cookpad_dataset/sushi/train_397.jpg 1
datasets/cookpad_dataset/sushi/train_2362.jpg 1
datasets/cookpad_dataset/sushi/train_3485.jpg 1
datasets/cookpad_dataset/sandwich/train_6105.jpg 0
datasets/cookpad_dataset/sandwich/train_1960.jpg 0
datasets/cookpad_dataset/sandwich/train_4208.jpg 0
datasets/cookpad_dataset/sandwich/train_5299.jpg 0
